Algorithm,Month,Service,Mode,Type,Region,Age,Cost
Proposed,3,ad,SaaS,Standard,us-east-1,0,212.08978318875262
Proposed,4,frontend,SaaS,Standard,us-east-1,0,289.607699256648
Proposed,4,checkout,SaaS,Standard,us-east-1,0,30.80952621491038
Proposed,4,recommendation,SaaS,Standard,us-east-1,0,233.9598731139751
Proposed,4,productcatalog,SaaS,Standard,us-east-1,0,2358.0731134116922
Proposed,4,cart,SaaS,Standard,us-east-1,0,269.3508940519832
Proposed,4,payment,SaaS,Standard,us-east-1,0,29.747844271518943
Proposed,4,shipping,SaaS,Standard,us-east-1,0,150.09492323763627
Proposed,4,email,SaaS,Standard,us-east-1,0,30.76214605986368
Proposed,4,currency,SaaS,Standard,us-east-1,0,317.3984113346055
Proposed,4,ad,SaaS,Standard,us-east-1,0,284.5914259674512
Proposed,5,frontend,SaaS,Standard,us-east-1,0,403.61594186468255
Proposed,5,checkout,SaaS,Standard,us-east-1,0,41.66352275359117
Proposed,5,recommendation,SaaS,Standard,us-east-1,0,307.0261911059971
Proposed,5,productcatalog,SaaS,Standard,us-east-1,0,3531.2281433461585
Proposed,5,cart,SaaS,Standard,us-east-1,0,366.7419836792442
Proposed,5,payment,SaaS,Standard,us-east-1,0,44.97873996644389
Proposed,5,shipping,SaaS,Standard,us-east-1,0,195.7987762735816
Proposed,5,email,SaaS,Standard,us-east-1,0,44.06188497281968
Proposed,5,currency,SaaS,Standard,us-east-1,0,440.08580605251973
Proposed,5,ad,SaaS,Standard,us-east-1,0,406.58305930404805
Proposed,6,frontend,SaaS,Standard,us-east-1,0,381.5439055496986
Proposed,6,checkout,SaaS,Standard,us-east-1,0,37.586582470396706
Proposed,6,recommendation,SaaS,Standard,us-east-1,0,339.2925765611337
Proposed,6,productcatalog,SaaS,Standard,us-east-1,0,3320.9743824376
Proposed,6,cart,SaaS,Standard,us-east-1,0,338.8780534887477
Proposed,6,payment,SaaS,Standard,us-east-1,0,34.50828275267115
Proposed,6,shipping,SaaS,Standard,us-east-1,0,195.28142001640973
Proposed,6,email,SaaS,Standard,us-east-1,0,36.959842104588056
Proposed,6,currency,SaaS,Standard,us-east-1,0,430.384671706505
Proposed,6,ad,SaaS,Standard,us-east-1,0,372.39738168350436
Proposed,7,frontend,SaaS,Standard,us-east-1,0,291.9213740548995
Proposed,7,checkout,SaaS,Standard,us-east-1,0,30.295223906575078
Proposed,7,recommendation,SaaS,Standard,us-east-1,0,222.1942891399648
Proposed,7,productcatalog,SaaS,Standard,us-east-1,0,2349.03970383739
Proposed,7,cart,SaaS,Standard,us-east-1,0,262.6492360267814
Proposed,7,payment,SaaS,Standard,us-east-1,0,32.95169327078694
Proposed,7,shipping,SaaS,Standard,us-east-1,0,141.84382591237087
Proposed,7,email,SaaS,Standard,us-east-1,0,33.50859338955271
Proposed,7,currency,SaaS,Standard,us-east-1,0,361.6798249834084
Proposed,7,ad,SaaS,Standard,us-east-1,0,300.0772107003346
Proposed,8,frontend,SaaS,Standard,us-east-1,0,399.5584253013057
Proposed,8,checkout,SaaS,Standard,us-east-1,0,43.46820430870383
Proposed,8,recommendation,SaaS,Standard,us-east-1,0,295.3163032063201
Proposed,8,productcatalog,SaaS,Standard,us-east-1,0,3177.8830515948093
Proposed,8,cart,SaaS,Standard,us-east-1,0,328.994847021811
Proposed,8,payment,SaaS,Standard,us-east-1,0,40.06433089965147
Proposed,8,shipping,SaaS,Standard,us-east-1,0,194.71314527761837
Proposed,8,email,SaaS,Standard,us-east-1,0,44.06020868054519
Proposed,8,currency,SaaS,Standard,us-east-1,0,470.4625718969678
Proposed,8,ad,SaaS,Standard,us-east-1,0,420.0320043535562
Proposed,9,frontend,SaaS,Standard,us-east-1,0,191.44145898153664
Proposed,9,checkout,SaaS,Standard,us-east-1,0,19.438052454892976
Proposed,9,recommendation,SaaS,Standard,us-east-1,0,161.83467736946955
Proposed,9,productcatalog,SaaS,Standard,us-east-1,0,1742.6747345355539
Proposed,9,cart,SaaS,Standard,us-east-1,0,170.46396545943247
Proposed,9,payment,SaaS,Standard,us-east-1,0,20.476556089441345
Proposed,9,shipping,SaaS,Standard,us-east-1,0,104.12228166760679
Proposed,9,email,SaaS,Standard,us-east-1,0,18.95406847306389
Proposed,9,currency,SaaS,Standard,us-east-1,0,225.09594279398135
Proposed,9,ad,SaaS,Standard,us-east-1,0,182.5789230345358
Proposed,10,frontend,SaaS,Standard,us-east-1,0,276.4749580378924
Proposed,10,checkout,SaaS,Standard,us-east-1,0,28.380053433804928
Proposed,10,recommendation,SaaS,Standard,us-east-1,0,227.02118264006768
Proposed,10,productcatalog,SaaS,Standard,us-east-1,0,2414.423119466539
Proposed,10,cart,SaaS,Standard,us-east-1,0,258.2524708322169
Proposed,10,payment,SaaS,Standard,us-east-1,0,24.467523330449485
Proposed,10,shipping,SaaS,Standard,us-east-1,0,133.80047455134567
Proposed,10,email,SaaS,Standard,us-east-1,0,27.77334174025802
Proposed,10,currency,SaaS,Standard,us-east-1,0,286.884198033397
Proposed,10,ad,SaaS,Standard,us-east-1,0,302.226722263913
Proposed,11,frontend,SaaS,Standard,us-east-1,0,366.91675933372665
Proposed,11,checkout,SaaS,Standard,us-east-1,0,38.41640534965161
Proposed,11,recommendation,SaaS,Standard,us-east-1,0,299.30810134862844
Proposed,11,productcatalog,SaaS,Standard,us-east-1,0,3122.6888001610187
Proposed,11,cart,SaaS,Standard,us-east-1,0,356.71290347970483
Proposed,11,payment,SaaS,Standard,us-east-1,0,41.7750038563436
Proposed,11,shipping,SaaS,Standard,us-east-1,0,182.24326900108832
Proposed,11,email,SaaS,Standard,us-east-1,0,37.13532637415761
Proposed,11,currency,SaaS,Standard,us-east-1,0,408.6813640491649
Proposed,11,ad,SaaS,Standard,us-east-1,0,346.11593340346224
Proposed,12,frontend,SaaS,Standard,us-east-1,0,311.38315294080854
Proposed,12,checkout,SaaS,Standard,us-east-1,0,32.30011887353892
Proposed,12,recommendation,SaaS,Standard,us-east-1,0,241.25335661927795
Proposed,12,productcatalog,SaaS,Standard,us-east-1,0,2582.2339410098466
Proposed,12,cart,SaaS,Standard,us-east-1,0,290.18581144073516
Proposed,12,payment,SaaS,Standard,us-east-1,0,31.166358758560477
Proposed,12,shipping,SaaS,Standard,us-east-1,0,152.21511547170599
Proposed,12,email,SaaS,Standard,us-east-1,0,33.37965705516784
Proposed,12,currency,SaaS,Standard,us-east-1,0,338.50006526295
Proposed,12,ad,SaaS,Standard,us-east-1,0,320.88777972331025
Proposed,13,frontend,SaaS,Standard,us-east-1,0,360.68018169673485
Proposed,13,checkout,SaaS,Standard,us-east-1,0,35.813258530762695
Proposed,13,recommendation,SaaS,Standard,us-east-1,0,268.370730348441
Proposed,13,productcatalog,SaaS,Standard,us-east-1,0,2956.6504244345647
Proposed,13,cart,SaaS,Standard,us-east-1,0,324.2615534433542
Proposed,13,payment,SaaS,Standard,us-east-1,0,36.155143379065976
Proposed,13,shipping,SaaS,Standard,us-east-1,0,176.88982974916223
Proposed,13,email,SaaS,Standard,us-east-1,0,35.29518684234283
Proposed,13,currency,SaaS,Standard,us-east-1,0,367.65781869447125
Proposed,13,ad,SaaS,Standard,us-east-1,0,367.64185585241296
Proposed,14,frontend,SaaS,Standard,us-east-1,0,285.9829465547501
Proposed,14,checkout,SaaS,Standard,us-east-1,0,28.720593557507847
Proposed,14,recommendation,SaaS,Standard,us-east-1,0,226.2775922517926
Proposed,14,productcatalog,SaaS,Standard,us-east-1,0,2454.0114765732155
Proposed,14,cart,SaaS,Standard,us-east-1,0,260.86208682926235
Proposed,14,payment,SaaS,Standard,us-east-1,0,28.595880009776117
Proposed,14,shipping,SaaS,Standard,us-east-1,0,150.00325231461508
Proposed,14,email,SaaS,Standard,us-east-1,0,28.486996032975497
Proposed,14,currency,SaaS,Standard,us-east-1,0,321.39160248395564
Proposed,14,ad,SaaS,Standard,us-east-1,0,315.78263455380187
Proposed,15,frontend,SaaS,Standard,us-east-1,0,211.47920175451952
Proposed,15,checkout,SaaS,Standard,us-east-1,0,19.155988353157017
Proposed,15,recommendation,SaaS,Standard,us-east-1,0,168.7969763846299
Proposed,15,productcatalog,SaaS,Standard,us-east-1,0,1794.8581606246996
Proposed,15,cart,SaaS,Standard,us-east-1,0,183.45879618536034
Proposed,15,payment,SaaS,Standard,us-east-1,0,18.820122421772375
Proposed,15,shipping,SaaS,Standard,us-east-1,0,107.5282274211958
Proposed,15,email,SaaS,Standard,us-east-1,0,18.548263344199654
Proposed,15,currency,SaaS,Standard,us-east-1,0,241.88812308207554
Proposed,15,ad,SaaS,Standard,us-east-1,0,207.49790831015062
Proposed,16,frontend,SaaS,Standard,us-east-1,0,332.8322542936575
Proposed,16,checkout,SaaS,Standard,us-east-1,0,31.09628091763055
Proposed,16,recommendation,SaaS,Standard,us-east-1,0,266.43116768241515
Proposed,16,productcatalog,SaaS,Standard,us-east-1,0,2825.857702517612
Proposed,16,cart,SaaS,Standard,us-east-1,0,312.474806877378
Proposed,16,payment,SaaS,Standard,us-east-1,0,33.50273218256577
Proposed,16,shipping,SaaS,Standard,us-east-1,0,174.18343848078854
Proposed,16,email,SaaS,Standard,us-east-1,0,33.93170824745479
Proposed,16,currency,SaaS,Standard,us-east-1,0,370.42148901332547
Proposed,16,ad,SaaS,Standard,us-east-1,0,336.66542251783846
Proposed,17,frontend,SaaS,Standard,us-east-1,0,385.848850148536
Proposed,17,checkout,SaaS,Standard,us-east-1,0,43.60331250955795
Proposed,17,recommendation,SaaS,Standard,us-east-1,0,310.12413012883235
Proposed,17,productcatalog,SaaS,Standard,us-east-1,0,3247.241828585652
Proposed,17,cart,SaaS,Standard,us-east-1,0,370.7624634250682
Proposed,17,payment,SaaS,Standard,us-east-1,0,45.93810062862203
Proposed,17,shipping,SaaS,Standard,us-east-1,0,203.30992817093266
Proposed,17,email,SaaS,Standard,us-east-1,0,39.43582029497703
Proposed,17,currency,SaaS,Standard,us-east-1,0,446.3838280215408
Proposed,17,ad,SaaS,Standard,us-east-1,0,398.99104126129083
Proposed,18,frontend,SaaS,Standard,us-east-1,0,914.5553621839183
Proposed,18,checkout,SaaS,Standard,us-east-1,0,88.65447281257626
Proposed,18,recommendation,SaaS,Standard,us-east-1,0,777.0359629005616
Proposed,18,productcatalog,SaaS,Standard,us-east-1,0,7837.346473895005
Proposed,18,cart,SaaS,Standard,us-east-1,0,799.3272896311895
Proposed,18,payment,SaaS,Standard,us-east-1,0,88.38445430277241
Proposed,18,shipping,SaaS,Standard,us-east-1,0,450.3897116864162
Proposed,18,email,SaaS,Standard,us-east-1,0,87.15599645562723
Proposed,18,currency,SaaS,Standard,us-east-1,0,1070.2875890184657
Proposed,18,ad,SaaS,Standard,us-east-1,0,961.8893215671942
Proposed,19,frontend,SaaS,Standard,us-east-1,0,2785.8666192011515
Proposed,19,checkout,SaaS,Standard,us-east-1,0,254.69837652969446
Proposed,19,recommendation,SaaS,Standard,us-east-1,0,2106.37224131746
Proposed,19,productcatalog,IaaS,OD,us-east-1,0,19924.35442545158
Proposed,19,cart,SaaS,Standard,us-east-1,0,2325.8757614968936
Proposed,19,payment,SaaS,Standard,us-east-1,0,260.703522289267
Proposed,19,shipping,SaaS,Standard,us-east-1,0,1315.6095021793199
Proposed,19,email,SaaS,Standard,us-east-1,0,259.661436655669
Proposed,19,currency,SaaS,Standard,us-east-1,0,2988.2450392959854
Proposed,19,ad,SaaS,Standard,us-east-1,0,2781.5261719396585
Proposed,20,frontend,SaaS,Standard,us-east-1,0,3933.1943787882847
Proposed,20,checkout,SaaS,Standard,us-east-1,0,419.86940048640963
Proposed,20,recommendation,SaaS,Standard,us-east-1,0,2846.372720216581
Proposed,20,productcatalog,IaaS,RI,us-east-1,1,2533.890217556114
Proposed,20,cart,SaaS,Standard,us-east-1,0,3642.053369459819
Proposed,20,payment,SaaS,Standard,us-east-1,0,439.82355684754776
Proposed,20,shipping,SaaS,Standard,us-east-1,0,1990.0985337224265
Proposed,20,email,SaaS,Standard,us-east-1,0,426.62502367027247
Proposed,20,currency,PaaS,Standard,us-east-1,0,4684.473820906284
Proposed,20,ad,SaaS,Standard,us-east-1,0,4314.7009218295825
Proposed,21,frontend,SaaS,Standard,us-east-1,0,4768.383964027778
Proposed,21,checkout,SaaS,Standard,us-east-1,0,519.7297687967566
Proposed,21,recommendation,SaaS,Standard,us-east-1,0,3742.207993468123
Proposed,21,productcatalog,IaaS,RI,us-east-1,2,3146.606006594372
Proposed,21,cart,SaaS,Standard,us-east-1,0,4542.676300687633
Proposed,21,payment,SaaS,Standard,us-east-1,0,511.7665966255183
Proposed,21,shipping,SaaS,Standard,us-east-1,0,2366.8229342245677
Proposed,21,email,SaaS,Standard,us-east-1,0,520.8058576246128
Proposed,21,currency,PaaS,Standard,us-east-1,0,1808.6073881523816
Proposed,21,ad,SaaS,Standard,us-east-1,0,4528.728105173013
Proposed,22,frontend,SaaS,Standard,us-east-1,0,10084.362812178237
Proposed,22,checkout,SaaS,Standard,us-east-1,0,942.2398178906262
Proposed,22,recommendation,SaaS,Standard,us-east-1,0,7395.444440811949
Proposed,22,productcatalog,IaaS,RI,us-east-1,3,6200.171299776735
Proposed,22,cart,SaaS,Standard,us-east-1,0,8784.51381929759
Proposed,22,payment,SaaS,Standard,us-east-1,0,982.8387721971005
Proposed,22,shipping,SaaS,Standard,us-east-1,0,4831.732386967185
Proposed,22,email,SaaS,Standard,us-east-1,0,977.9600463533806
Proposed,22,currency,PaaS,Standard,us-east-1,0,3905.938714724744
Proposed,22,ad,PaaS,Standard,us-east-1,0,6471.041590817626
Proposed,23,frontend,SaaS,Standard,us-east-1,0,5474.1717027076065
Proposed,23,checkout,SaaS,Standard,us-east-1,0,548.3365678480725
Proposed,23,recommendation,SaaS,Standard,us-east-1,0,3780.026227527966
Proposed,23,productcatalog,IaaS,RI,us-east-1,4,3382.273318547629
Proposed,23,cart,SaaS,Standard,us-east-1,0,4974.969786438187
Proposed,23,payment,SaaS,Standard,us-east-1,0,577.4920792621122
Proposed,23,shipping,SaaS,Standard,us-east-1,0,2697.668183601444
Proposed,23,email,SaaS,Standard,us-east-1,0,555.2991602547829
Proposed,23,currency,PaaS,Standard,us-east-1,0,2134.2434573793676
Proposed,23,ad,PaaS,Standard,us-east-1,0,1975.0964472372555
Proposed,24,frontend,SaaS,Standard,us-east-1,0,3698.3344607597733
Proposed,24,checkout,SaaS,Standard,us-east-1,0,365.7614331069133
Proposed,24,recommendation,SaaS,Standard,us-east-1,0,3183.9053255090494
Proposed,24,productcatalog,IaaS,RI,us-east-1,5,2513.8113504040366
Proposed,24,cart,SaaS,Standard,us-east-1,0,3352.9202963760195
Proposed,24,payment,SaaS,Standard,us-east-1,0,354.7878508055159
Proposed,24,shipping,SaaS,Standard,us-east-1,0,2020.2016908150874
Proposed,24,email,SaaS,Standard,us-east-1,0,362.1056720972938
Proposed,24,currency,PaaS,Standard,us-east-1,0,1427.1740920345326
Proposed,24,ad,PaaS,Standard,us-east-1,0,1273.5593911000446
Proposed,25,frontend,SaaS,Standard,us-east-1,0,3763.8246931483473
Proposed,25,checkout,SaaS,Standard,us-east-1,0,370.57730204833473
Proposed,25,recommendation,SaaS,Standard,us-east-1,0,3037.859555065083
Proposed,25,productcatalog,IaaS,RI,us-east-1,6,2535.5366906349254
Proposed,25,cart,SaaS,Standard,us-east-1,0,3530.079312045419
Proposed,25,payment,SaaS,Standard,us-east-1,0,349.06430663207203
Proposed,25,shipping,SaaS,Standard,us-east-1,0,1975.2215800289014
Proposed,25,email,SaaS,Standard,us-east-1,0,351.3110576933979
Proposed,25,currency,PaaS,Standard,us-east-1,0,1370.550829007273
Proposed,25,ad,PaaS,Standard,us-east-1,0,1252.3807408242517
Proposed,26,frontend,IaaS,RI,us-east-1,8,27460.690659231426
Proposed,26,checkout,IaaS,OD,us-east-1,0,36167.55569700455
Proposed,26,recommendation,IaaS,OD,us-east-1,0,45396.82638138813
Proposed,26,productcatalog,IaaS,OD,us-east-1,0,3679.9897967860575
Proposed,26,cart,IaaS,OD,us-east-1,0,18598.209719806982
Proposed,26,payment,IaaS,OD,us-east-1,0,45321.696267101586
Proposed,26,shipping,IaaS,OD,us-east-1,0,18307.338047281904
Proposed,26,email,IaaS,RI,us-east-1,5,9155.98587752723
Proposed,26,currency,IaaS,OD,us-east-1,0,6522.227695041207
Proposed,26,ad,IaaS,OD,us-east-1,0,6497.8324908229515
Proposed,27,frontend,IaaS,RI,us-east-1,9,510.74319279395513
Proposed,27,checkout,IaaS,RI,us-east-1,1,160.25334829413552
Proposed,27,recommendation,IaaS,RI,us-east-1,1,427.150435202405
Proposed,27,productcatalog,IaaS,RI,us-east-1,1,3521.848749819368
Proposed,27,cart,IaaS,RI,us-east-1,1,558.4308148551908
Proposed,27,payment,IaaS,RI,us-east-1,1,255.6769081867306
Proposed,27,shipping,IaaS,RI,us-east-1,1,302.1244514779693
Proposed,27,email,IaaS,RI,us-east-1,6,158.21923296062133
Proposed,27,currency,IaaS,RI,us-east-1,1,582.8390930675532
Proposed,27,ad,IaaS,RI,us-east-1,1,529.3783282622165
Proposed,28,frontend,IaaS,RI,us-east-1,10,571.3608940663074
Proposed,28,checkout,IaaS,RI,us-east-1,2,166.81901652924995
Proposed,28,recommendation,IaaS,RI,us-east-1,2,512.9700166570948
Proposed,28,productcatalog,IaaS,RI,us-east-1,2,4462.885935255899
Proposed,28,cart,IaaS,RI,us-east-1,2,638.3697095502272
Proposed,28,payment,IaaS,RI,us-east-1,2,264.8550407580716
Proposed,28,shipping,IaaS,RI,us-east-1,2,344.67266846399787
Proposed,28,email,IaaS,RI,us-east-1,7,162.38468778029264
Proposed,28,currency,IaaS,RI,us-east-1,2,625.6035503926258
Proposed,28,ad,IaaS,RI,us-east-1,2,523.3698072670222
Proposed,29,frontend,IaaS,RI,us-east-1,11,788.2064766787607
Proposed,29,checkout,IaaS,RI,us-east-1,3,191.44898307034612
Proposed,29,recommendation,IaaS,RI,us-east-1,3,685.24847436891
Proposed,29,productcatalog,IaaS,RI,us-east-1,3,5902.931660636796
Proposed,29,cart,IaaS,RI,us-east-1,3,817.4231353202435
Proposed,29,payment,IaaS,RI,us-east-1,3,287.5806182341747
Proposed,29,shipping,IaaS,RI,us-east-1,3,455.74263424003425
Proposed,29,email,IaaS,RI,us-east-1,8,194.75568367783956
Proposed,29,currency,IaaS,RI,us-east-1,3,862.1485729641502
Proposed,29,ad,IaaS,RI,us-east-1,3,821.2148282889981
Proposed,30,frontend,IaaS,RI,us-east-1,12,858.651365386473
Proposed,30,checkout,IaaS,RI,us-east-1,4,195.9544828637729
Proposed,30,recommendation,IaaS,RI,us-east-1,4,737.9561044084769
Proposed,30,productcatalog,IaaS,RI,us-east-1,4,6599.362789671072
Proposed,30,cart,IaaS,RI,us-east-1,4,884.3791783313943
Proposed,30,payment,IaaS,RI,us-east-1,4,296.74014695044093
Proposed,30,shipping,IaaS,RI,us-east-1,4,495.4971174997843
Proposed,30,email,IaaS,RI,us-east-1,9,194.98730618564667
Proposed,30,currency,IaaS,RI,us-east-1,4,913.0650787731837
Proposed,30,ad,IaaS,RI,us-east-1,4,902.4990768173342
Proposed,31,frontend,IaaS,RI,us-east-1,1,1143.1679707782303
Proposed,31,checkout,IaaS,RI,us-east-1,5,226.28808253571503
Proposed,31,recommendation,IaaS,RI,us-east-1,5,952.6545935046303
Proposed,31,productcatalog,IaaS,RI,us-east-1,5,8642.324975505673
Proposed,31,cart,IaaS,RI,us-east-1,5,1172.165579671936
Proposed,31,payment,IaaS,RI,us-east-1,5,328.1088216650568
Proposed,31,shipping,IaaS,RI,us-east-1,5,653.1882864582777
Proposed,31,email,IaaS,RI,us-east-1,10,223.76233025372628
Proposed,31,currency,IaaS,RI,us-east-1,5,1266.2658053228315
Proposed,31,ad,IaaS,RI,us-east-1,5,1089.7786568346164
Proposed,32,frontend,IaaS,RI,us-east-1,2,1373.191994639497
Proposed,32,checkout,IaaS,RI,us-east-1,6,249.08059527315538
Proposed,32,recommendation,IaaS,RI,us-east-1,6,1070.0172392386917
Proposed,32,productcatalog,IaaS,RI,us-east-1,6,10945.05101001588
Proposed,32,cart,IaaS,RI,us-east-1,6,1248.167723356109
Proposed,32,payment,IaaS,RI,us-east-1,6,359.5166844128696
Proposed,32,shipping,IaaS,RI,us-east-1,6,752.7518190528862
Proposed,32,email,IaaS,RI,us-east-1,11,247.84011301840525
Proposed,32,currency,IaaS,RI,us-east-1,6,1561.5996039003408
Proposed,32,ad,IaaS,RI,us-east-1,6,1488.6707270681418
Proposed,33,frontend,IaaS,RI,us-east-1,3,1223.7103580381875
Proposed,33,checkout,IaaS,RI,us-east-1,7,232.08407378022082
Proposed,33,recommendation,IaaS,RI,us-east-1,7,998.0684700822303
Proposed,33,productcatalog,IaaS,RI,us-east-1,7,9501.519456034137
Proposed,33,cart,IaaS,RI,us-east-1,7,1244.55875028336
Proposed,33,payment,IaaS,RI,us-east-1,7,336.0580276995419
Proposed,33,shipping,IaaS,RI,us-east-1,7,680.5397687401446
Proposed,33,email,IaaS,RI,us-east-1,12,231.32850130517377
Proposed,33,currency,IaaS,RI,us-east-1,7,1319.7971875499766
Proposed,33,ad,IaaS,RI,us-east-1,7,1142.9523014707788
Proposed,34,frontend,IaaS,RI,us-east-1,4,997.4507903889239
Proposed,34,checkout,IaaS,RI,us-east-1,8,207.68417319948844
Proposed,34,recommendation,IaaS,RI,us-east-1,8,789.5096033413912
Proposed,34,productcatalog,IaaS,RI,us-east-1,8,7871.628701830941
Proposed,34,cart,IaaS,RI,us-east-1,8,965.1855229326211
Proposed,34,payment,IaaS,RI,us-east-1,8,307.04510945836665
Proposed,34,shipping,IaaS,RI,us-east-1,8,567.1949605535052
Proposed,34,email,IaaS,RI,us-east-1,1,206.32522560998484
Proposed,34,currency,IaaS,RI,us-east-1,8,1051.329126006977
Proposed,34,ad,IaaS,RI,us-east-1,8,975.8501570343584
Proposed,35,frontend,IaaS,RI,us-east-1,5,767.0418696642515
Proposed,35,checkout,IaaS,RI,us-east-1,9,184.73265421728712
Proposed,35,recommendation,IaaS,RI,us-east-1,9,690.5298348115427
Proposed,35,productcatalog,IaaS,RI,us-east-1,9,6051.4218338515375
Proposed,35,cart,IaaS,RI,us-east-1,9,785.6209562236368
Proposed,35,payment,IaaS,RI,us-east-1,9,279.9350662441599
Proposed,35,shipping,IaaS,RI,us-east-1,9,443.26542146953295
Proposed,35,email,IaaS,RI,us-east-1,2,184.16159848075165
Proposed,35,currency,IaaS,RI,us-east-1,9,746.8868078858138
Proposed,35,ad,IaaS,RI,us-east-1,9,761.8087236145085
Proposed,36,frontend,IaaS,RI,us-east-1,6,962.7612008105136
Proposed,36,checkout,IaaS,RI,us-east-1,10,205.49807302534347
Proposed,36,recommendation,IaaS,RI,us-east-1,10,759.6854990963465
Proposed,36,productcatalog,IaaS,RI,us-east-1,10,7244.35610845558
Proposed,36,cart,IaaS,RI,us-east-1,10,1020.07777267963
Proposed,36,payment,IaaS,RI,us-east-1,10,298.38680091104663
Proposed,36,shipping,IaaS,RI,us-east-1,10,551.7648022159486
Proposed,36,email,IaaS,RI,us-east-1,3,206.4994666519433
Proposed,36,currency,IaaS,RI,us-east-1,10,1045.6445837176107
Proposed,36,ad,IaaS,RI,us-east-1,10,983.156938203293
Reactive,1,frontend,SaaS,Standard,us-east-1,0,4603.346559651682
Reactive,1,checkout,SaaS,Standard,us-east-1,0,6010.982093034651
Reactive,1,recommendation,SaaS,Standard,us-east-1,0,7581.092911347589
Reactive,1,productcatalog,SaaS,Standard,us-east-1,0,3818.7551547668295
Reactive,1,cart,SaaS,Standard,us-east-1,0,3096.7021997030724
Reactive,1,payment,SaaS,Standard,us-east-1,0,7510.506147806967
Reactive,1,shipping,SaaS,Standard,us-east-1,0,3049.8136611851087
Reactive,1,email,SaaS,Standard,us-east-1,0,1511.316929276817
Reactive,1,currency,SaaS,Standard,us-east-1,0,1614.9284272791976
Reactive,1,ad,SaaS,Standard,us-east-1,0,1614.4813579761083
Reactive,2,frontend,SaaS,Standard,us-east-1,0,142.71226102281784
Reactive,2,checkout,SaaS,Standard,us-east-1,0,13.523166009612707
Reactive,2,recommendation,SaaS,Standard,us-east-1,0,111.83321816535138
Reactive,2,productcatalog,SaaS,Standard,us-east-1,0,1186.5371839984887
Reactive,2,cart,SaaS,Standard,us-east-1,0,122.80526480071967
Reactive,2,payment,SaaS,Standard,us-east-1,0,13.084503785338702
Reactive,2,shipping,SaaS,Standard,us-east-1,0,73.29185251887253
Reactive,2,email,SaaS,Standard,us-east-1,0,13.157318972119256
Reactive,2,currency,SaaS,Standard,us-east-1,0,160.41113603399444
Reactive,2,ad,SaaS,Standard,us-east-1,0,138.35768996663475
Reactive,3,frontend,SaaS,Standard,us-east-1,0,220.41399705207482
Reactive,3,checkout,SaaS,Standard,us-east-1,0,20.629295068187275
Reactive,3,recommendation,SaaS,Standard,us-east-1,0,179.3600314517945
Reactive,3,productcatalog,SaaS,Standard,us-east-1,0,1997.0919171657342
Reactive,3,cart,SaaS,Standard,us-east-1,0,197.54774403203268
Reactive,3,payment,SaaS,Standard,us-east-1,0,19.279814719641692
Reactive,3,shipping,SaaS,Standard,us-east-1,0,116.1216149124333
Reactive,3,email,SaaS,Standard,us-east-1,0,19.91462845905735
Reactive,3,currency,SaaS,Standard,us-east-1,0,219.0219657755878
Reactive,3,ad,SaaS,Standard,us-east-1,0,212.08978318875262
Reactive,4,frontend,SaaS,Standard,us-east-1,0,289.607699256648
Reactive,4,checkout,SaaS,Standard,us-east-1,0,30.80952621491038
Reactive,4,recommendation,SaaS,Standard,us-east-1,0,233.9598731139751
Reactive,4,productcatalog,SaaS,Standard,us-east-1,0,2358.0731134116922
Reactive,4,cart,SaaS,Standard,us-east-1,0,269.3508940519832
Reactive,4,payment,SaaS,Standard,us-east-1,0,29.747844271518943
Reactive,4,shipping,SaaS,Standard,us-east-1,0,150.09492323763627
Reactive,4,email,SaaS,Standard,us-east-1,0,30.76214605986368
Reactive,4,currency,SaaS,Standard,us-east-1,0,317.3984113346055
Reactive,4,ad,SaaS,Standard,us-east-1,0,284.5914259674512
Reactive,5,frontend,SaaS,Standard,us-east-1,0,403.61594186468255
Reactive,5,checkout,SaaS,Standard,us-east-1,0,41.66352275359117
Reactive,5,recommendation,SaaS,Standard,us-east-1,0,307.0261911059971
Reactive,5,productcatalog,SaaS,Standard,us-east-1,0,3531.2281433461585
Reactive,5,cart,SaaS,Standard,us-east-1,0,366.7419836792442
Reactive,5,payment,SaaS,Standard,us-east-1,0,44.97873996644389
Reactive,5,shipping,SaaS,Standard,us-east-1,0,195.7987762735816
Reactive,5,email,SaaS,Standard,us-east-1,0,44.06188497281968
Reactive,5,currency,SaaS,Standard,us-east-1,0,440.08580605251973
Reactive,5,ad,SaaS,Standard,us-east-1,0,406.58305930404805
Reactive,6,frontend,SaaS,Standard,us-east-1,0,381.5439055496986
Reactive,6,checkout,SaaS,Standard,us-east-1,0,37.586582470396706
Reactive,6,recommendation,SaaS,Standard,us-east-1,0,339.2925765611337
Reactive,6,productcatalog,SaaS,Standard,us-east-1,0,3320.9743824376
Reactive,6,cart,SaaS,Standard,us-east-1,0,338.8780534887477
Reactive,6,payment,SaaS,Standard,us-east-1,0,34.50828275267115
Reactive,6,shipping,SaaS,Standard,us-east-1,0,195.28142001640973
Reactive,6,email,SaaS,Standard,us-east-1,0,36.959842104588056
Reactive,6,currency,SaaS,Standard,us-east-1,0,430.384671706505
Reactive,6,ad,SaaS,Standard,us-east-1,0,372.39738168350436
Reactive,7,frontend,SaaS,Standard,us-east-1,0,291.9213740548995
Reactive,7,checkout,SaaS,Standard,us-east-1,0,30.295223906575078
